range_index,start_timestamp,end_timestamp,duration_ns,sm__inst_executed_realtime.sum.per_cycle_active,sm__cycles_active.sum,l1tex__t_bytes.sum,sm__inst_executed_realtime.sum,dram__bytes.sum,dram__cycles_active.sum
116,1765294544624788958,1765294544629151636,4362678,82.522256,300036066.000000,2647286240.000000,825321768.000000,222666496.000000,27833312.000000
117,1765294544629151636,1765294544633373062,4221426,77.195459,300399746.000000,2407961440.000000,772983208.000000,564132864.000000,70516608.000000
118,1765294544633373062,1765294544637650969,4277907,78.176754,292354869.000000,2555608448.000000,761845152.000000,433364224.000000,54170528.000000
119,1765294544637650969,1765294544641993358,4342389,73.542659,295749754.000000,2590704384.000000,725007444.000000,383192576.000000,47899072.000000
120,1765294544641993358,1765294544646204287,4210929,73.908105,290743301.000000,2341352608.000000,716276216.000000,491135744.000000,61391968.000000
121,1765294544646204287,1765294544650528276,4323989,87.139181,300914351.000000,2589607360.000000,874047672.000000,328593152.000000,41074144.000000
122,1765294544650528276,1765294544654804327,4276051,68.660794,293687337.000000,2537398336.000000,672160192.000000,564995328.000000,70624416.000000
123,1765294544654804327,1765294544659076762,4272435,79.160851,298021703.000000,2432819392.000000,786388384.000000,335775488.000000,41971936.000000
124,1765294544659076762,1765294544663379406,4302644,82.536673,302971801.000000,2626729728.000000,833542816.000000,480688896.000000,60086112.000000
125,1765294544663379406,1765294544667607392,4227986,69.366032,290156093.000000,2542691520.000000,670899232.000000,555002368.000000,69375296.000000
126,1765294544667607392,1765294544671965781,4358389,82.064557,299799419.000000,2632960480.000000,820096884.000000,224238592.000000,28029824.000000
127,1765294544671965781,1765294544676180391,4214610,77.815624,295241845.000000,2374555232.000000,765814284.000000,566384640.000000,70798080.000000
128,1765294544676180391,1765294544680451129,4270738,77.323112,292329661.000000,2543622592.000000,753461308.000000,437000192.000000,54625024.000000
0,1765294544680451129,1765294544684795502,4344373,74.000379,296680836.000000,2599132128.000000,731816476.000000,388577280.000000,48572160.000000
1,1765294544684795502,1765294544689011968,4216466,75.270210,290565901.000000,2356934400.000000,729031880.000000,481241856.000000,60155232.000000
2,1765294544689011968,1765294544693333748,4321780,86.866134,296299313.000000,2551203712.000000,857945864.000000,320022272.000000,40002784.000000
3,1765294544693333748,1765294544697610792,4277044,69.063392,294398732.000000,2537009600.000000,677739172.000000,550791680.000000,68848960.000000
4,1765294544697610792,1765294544701878011,4267219,79.254190,292402332.000000,2387298752.000000,772470328.000000,333843200.000000,41730400.000000
5,1765294544701878011,1765294544706193551,4315540,83.939834,303091941.000000,2636973120.000000,848049576.000000,454645760.000000,56830720.000000
6,1765294544706193551,1765294544710417825,4224274,68.625678,290932564.000000,2532684256.000000,665514812.000000,562249728.000000,70281216.000000
7,1765294544710417825,1765294544714773494,4355669,81.789209,298188919.000000,2617055872.000000,812954528.000000,233500672.000000,29187584.000000
8,1765294544714773494,1765294544718992648,4219154,77.945474,301011002.000000,2412027840.000000,782081512.000000,566021120.000000,70752640.000000
9,1765294544718992648,1765294544723268667,4276019,77.553666,291676658.000000,2546259488.000000,754019804.000000,423870208.000000,52983776.000000
10,1765294544723268667,1765294544727599567,4330900,74.383310,297495006.000000,2572278720.000000,737622108.000000,360037632.000000,45004704.000000
11,1765294544727599567,1765294544731811361,4211794,73.734888,291023378.000000,2350486464.000000,715285876.000000,510964480.000000,63870560.000000
12,1765294544731811361,1765294544736130645,4319284,85.038684,298340365.000000,2540815488.000000,845682400.000000,349069312.000000,43633664.000000
13,1765294544736130645,1765294544740416904,4286259,70.166238,295455721.000000,2568969600.000000,691033884.000000,532182784.000000,66522848.000000
14,1765294544740416904,1765294544744680635,4263731,79.223159,293194334.000000,2398590528.000000,774259380.000000,347460608.000000,43432576.000000
15,1765294544744680635,1765294544749003600,4322965,83.748647,303668256.000000,2641123424.000000,847726856.000000,445628928.000000,55703616.000000
16,1765294544749003600,1765294544753227714,4224114,68.792503,290346069.000000,2533383648.000000,665787756.000000,563791872.000000,70473984.000000
17,1765294544753227714,1765294544757581047,4353333,80.633345,298359493.000000,2609740768.000000,801924136.000000,250093568.000000,31261696.000000
18,1765294544757581047,1765294544761799976,4218929,77.902490,296922889.000000,2386872672.000000,771034416.000000,556880896.000000,69610112.000000
19,1765294544761799976,1765294544766079324,4279348,77.979351,291782701.000000,2529382144.000000,758434188.000000,426837504.000000,53354688.000000
20,1765294544766079324,1765294544770417776,4338452,74.181019,296915796.000000,2601707552.000000,734183876.000000,381063936.000000,47632992.000000
21,1765294544770417776,1765294544774638274,4220498,75.986519,291406295.000000,2379129600.000000,738098336.000000,498713600.000000,62339200.000000
22,1765294544774638274,1765294544778955222,4316948,83.643137,299225448.000000,2554095104.000000,834271840.000000,361266688.000000,45158336.000000
23,1765294544778955222,1765294544783243530,4288308,70.870560,295130847.000000,2566790400.000000,697202948.000000,519705600.000000,64963200.000000
24,1765294544783243530,1765294544787511933,4268403,80.106114,296660041.000000,2434791616.000000,792142772.000000,350674432.000000,43834304.000000
25,1765294544787511933,1765294544791828017,4316084,81.988887,301874559.000000,2619571520.000000,825011972.000000,470800896.000000,58850112.000000
26,1765294544791828017,1765294544796063139,4235122,69.605918,291880981.000000,2553609536.000000,677221456.000000,551600896.000000,68950112.000000
27,1765294544796063139,1765294544800410104,4346965,80.303683,296492823.000000,2614620640.000000,793648860.000000,264010240.000000,33001280.000000
28,1765294544800410104,1765294544804642154,4232050,80.175035,298776304.000000,2395825696.000000,798480024.000000,539023360.000000,67377920.000000
29,1765294544804642154,1765294544808906205,4264051,75.418188,290872947.000000,2517402464.000000,731237024.000000,440768256.000000,55096032.000000
30,1765294544808906205,1765294544813243858,4337653,75.895278,297824738.000000,2607254688.000000,753449712.000000,358666496.000000,44833312.000000
31,1765294544813243858,1765294544817462147,4218289,75.693358,290080562.000000,2363920864.000000,731905728.000000,494538496.000000,61817312.000000
32,1765294544817462147,1765294544821775832,4313685,82.300416,297496109.000000,2513274400.000000,816135120.000000,373940992.000000,46742624.000000
33,1765294544821775832,1765294544826077803,4301971,73.084415,296344762.000000,2606686848.000000,721939448.000000,491817728.000000,61477216.000000
34,1765294544826077803,1765294544830331838,4254035,79.414482,292396727.000000,2386511840.000000,774017816.000000,341166336.000000,42645792.000000
35,1765294544830331838,1765294544834653907,4322069,81.818472,303738857.000000,2606790560.000000,828381640.000000,466134528.000000,58266816.000000
36,1765294544834653907,1765294544838879204,4225297,68.467182,291250117.000000,2544506976.000000,664702496.000000,565888768.000000,70736096.000000
37,1765294544838879204,1765294544843224505,4345301,80.040666,296208756.000000,2600475104.000000,790291532.000000,253123072.000000,31640384.000000
38,1765294544843224505,1765294544847453131,4228626,79.500330,298912282.000000,2390619008.000000,792120836.000000,547050496.000000,68381312.000000
39,1765294544847453131,1765294544851723006,4269875,77.026349,288587310.000000,2508764640.000000,740960896.000000,419943680.000000,52492960.000000
40,1765294544851723006,1765294544856055827,4332821,74.458653,296533061.000000,2591435360.000000,735981740.000000,386150144.000000,48268768.000000
41,1765294544856055827,1765294544860270820,4214993,75.103797,291250358.000000,2377119264.000000,729133588.000000,498434560.000000,62304320.000000
42,1765294544860270820,1765294544864584664,4313844,84.265014,298114702.000000,2538970080.000000,837354656.000000,357255936.000000,44656992.000000
43,1765294544864584664,1765294544868872588,4287924,71.465222,295467237.000000,2575962432.000000,703854392.000000,509522176.000000,63690272.000000
44,1765294544868872588,1765294544873130463,4257875,79.631194,293200973.000000,2398791680.000000,778264784.000000,339478016.000000,42434752.000000
45,1765294544873130463,1765294544877449491,4319028,82.381747,303096754.000000,2627845248.000000,832321340.000000,469955328.000000,58744416.000000
46,1765294544877449491,1765294544881671493,4222002,68.253646,291207493.000000,2538068352.000000,662532436.000000,568150272.000000,71018784.000000
47,1765294544881671493,1765294544886021658,4350165,80.614640,297800011.000000,2608718336.000000,800234692.000000,252316160.000000,31539520.000000
48,1765294544886021658,1765294544890242667,4221009,79.272769,297127926.000000,2388211008.000000,785138452.000000,542914816.000000,67864352.000000
49,1765294544890242667,1765294544894511583,4268916,76.384107,293695665.000000,2537090080.000000,747789372.000000,444953344.000000,55619168.000000
50,1765294544894511583,1765294544898844211,4332628,74.008176,296334331.000000,2594285504.000000,731038776.000000,382173440.000000,47771680.000000
51,1765294544898844211,1765294544903063077,4218866,76.196953,291491413.000000,2384126752.000000,740358588.000000,490014976.000000,61251872.000000
52,1765294544903063077,1765294544907378809,4315732,83.755485,298974724.000000,2557286912.000000,834692436.000000,369572864.000000,46196608.000000
53,1765294544907378809,1765294544911661900,4283091,70.802752,294615407.000000,2564112832.000000,695319388.000000,519593216.000000,64949152.000000
54,1765294544911661900,1765294544915921151,4259251,79.195918,293445926.000000,2396399168.000000,774657312.000000,349672448.000000,43709056.000000
55,1765294544915921151,1765294544920245396,4324245,83.518688,303719653.000000,2637158592.000000,845542228.000000,443956992.000000,55494624.000000
56,1765294544920245396,1765294544924470790,4225394,68.916602,290811903.000000,2539078624.000000,668058940.000000,571360256.000000,71420032.000000
57,1765294544924470790,1765294544928816890,4346100,80.683228,296686824.000000,2619410624.000000,797921688.000000,252818944.000000,31602368.000000
58,1765294544928816890,1765294544933043308,4226418,79.815145,299264506.000000,2397824256.000000,796194660.000000,538964224.000000,67370528.000000
59,1765294544933043308,1765294544937309535,4266227,75.959786,290186037.000000,2512795520.000000,734748980.000000,441599488.000000,55199936.000000
60,1765294544937309535,1765294544941646932,4337397,75.850240,298235805.000000,2610601312.000000,754041912.000000,360758784.000000,45094848.000000
61,1765294544941646932,1765294544945865542,4218610,75.834245,291060714.000000,2377175104.000000,735745648.000000,497219840.000000,62152480.000000
62,1765294544945865542,1765294544950177434,4311892,82.460098,296098057.000000,2516650304.000000,813875824.000000,376078592.000000,47009824.000000
63,1765294544950177434,1765294544954481102,4303668,73.327080,296336966.000000,2604168992.000000,724317480.000000,489640960.000000,61205120.000000
64,1765294544954481102,1765294544958733312,4252210,78.763252,292008678.000000,2387124352.000000,766651772.000000,350436864.000000,43804608.000000
65,1765294544958733312,1765294544963061173,4327861,82.930807,302360507.000000,2596238432.000000,835833360.000000,431716608.000000,53964576.000000
66,1765294544963061173,1765294544967290919,4229746,69.391793,290446340.000000,2546051904.000000,671819744.000000,572242176.000000,71530272.000000
67,1765294544967290919,1765294544971629819,4338900,79.295113,296062083.000000,2599379648.000000,782542540.000000,279106816.000000,34888352.000000
68,1765294544971629819,1765294544975871790,4241971,80.544239,304343008.000000,2428377216.000000,817102536.000000,528486400.000000,66060800.000000
69,1765294544975871790,1765294544980129249,4257459,73.469290,291260641.000000,2549442336.000000,713290416.000000,474926080.000000,59365760.000000
70,1765294544980129249,1765294544984474389,4345140,77.868277,298104344.000000,2597309792.000000,773762392.000000,335493888.000000,41936736.000000
71,1765294544984474389,1765294544988691303,4216914,75.896920,290504080.000000,2372600512.000000,734945496.000000,490154240.000000,61269280.000000
72,1765294544988691303,1765294544992994651,4303348,80.579912,295865889.000000,2533305472.000000,794694912.000000,396646656.000000,49580832.000000
73,1765294544992994651,1765294544997309839,4315188,74.532232,297149732.000000,2585395552.000000,738241088.000000,466331136.000000,58291392.000000
74,1765294544997309839,1765294545001556226,4246387,78.664547,291727736.000000,2381096768.000000,764954340.000000,362082816.000000,45260352.000000
